#frames_original_timestamp,frames_read_started,frames_read,frames_pushed,frontend_frames_received,frontend_preintegration_computed,frontend_pyramid_created,frontend_tracking_ended,frontend_recall_ended,frontend_detection_cam0_ended,frontend_matching_ended,frontend_detection_cami_ended,frontend_filter_ended,frontend_keypoints_pushed,backend_keypoints_received,backend_observations_processed,backend_cumulative_linearization_ended,backend_cumulative_solver_ended,backend_cumulative_backsubstitution_ended,backend_cumulative_error_computed,backend_optimization_ended,backend_marginalization_ended,map_stamp_saved,lc_keyframe_indexed,lc_candidates_retrieved,lc_cumulative_initial_matching_ended,lc_cumulative_island_response_received,lc_cumulative_island_matching_ended,lc_cumulative_reprojection_ended,lc_cumulative_pose_estimation_ended,lc_candidates_validated,lc_loop_detection_finished,lc_loop_decision_received,lc_pgo_problem_built,lc_pgo_problem_solved,lc_pgo_poses_applied,lc_loop_closing_finished,backend_state_pushed,consumer_state_received
6803815749721,1526042189381961,1526042198334677,1526042198338806,1526042198348983,1526042198408943,1526042199426152,1526042200484840,1526042200490143,1526042200901952,1526042201146359,1526042203982251,1526042203997772,1526042203998155,1526042204014426,1526042204593552,1526042205148588,1526042205941210,1526042206034713,1526042206167330,1526042206501605,1526042206746981,1526042207180347,1526042209813155,1526042209820672,1526042209820672,1526042209820672,1526042209820672,1526042209820672,1526042209820672,1526042209820672,1526042209821518,1526042209821518,1526042209821518,1526042209821518,1526042209821518,1526042209841631,1526042209891190,1526042209972069
6804048771621,1526042256048957,1526042265893853,1526042265897987,1526042265915641,1526042265979554,1526042267091254,1526042268154627,1526042268160211,1526042268514369,1526042268794457,1526042271617440,1526042271632240,1526042271632537,1526042271650826,1526042272243918,1526042272530295,1526042272854899,1526042272902604,1526042272953904,1526042273264422,1526042273489474,1526042273971449,1526042276541160,1526042276548185,1526042276548185,1526042276548185,1526042276548185,1526042276548185,1526042276548185,1526042276548185,1526042276548810,1526042276548810,1526042276548810,1526042276548810,1526042276548810,1526042276636527,1526042276684712,1526042276700430
6804281827221,1526042323309608,1526042332939672,1526042332945042,1526042332954991,1526042333018750,1526042334086737,1526042335103443,1526042335108758,1526042335455669,1526042335688725,1526042338558515,1526042338575068,1526042338575361,1526042338588984,1526042339352006,1526042339918723,1526042340531795,1526042340601669,1526042340706190,1526042341030260,1526042341275423,1526042341913278,1526042344655831,1526042344663152,1526042344663152,1526042344663152,1526042344663152,1526042344663152,1526042344663152,1526042344663152,1526042344663891,1526042344663891,1526042344663891,1526042344663891,1526042344663891,1526042344682489,1526042344739779,1526042344755553
6804514818621,1526042390487579,1526042399626583,1526042399630236,1526042399640426,1526042399699786,1526042400844546,1526042401980684,1526042401986384,1526042402410354,1526042402656134,1526042405514730,1526042405532863,1526042405533257,1526042405547004,1526042406282594,1526042406873252,1526042408131122,1526042408231507,1526042408330792,1526042408783778,1526042409299656,1526042409816117,1526042412661429,1526042412670304,1526042412670304,1526042412670304,1526042412670304,1526042412670304,1526042412670304,1526042412670304,1526042412671422,1526042412671422,1526042412671422,1526042412671422,1526042412671422,1526042412694015,1526042412756096,1526042412771378
6804747842021,1526042458430880,1526042467605681,1526042467610085,1526042467620054,1526042467680208,1526042468523914,1526042469586447,1526042469591087,1526042469979467,1526042470255693,1526042472874581,1526042472892763,1526042472893025,1526042472907130,1526042473602995,1526042474321541,1526042475220671,1526042475342366,1526042475466136,1526042475807934,1526042476150309,1526042476616413,1526042479450489,1526042479457665,1526042479457665,1526042479457665,1526042479457665,1526042479457665,1526042479457665,1526042479457665,1526042479458426,1526042479458426,1526042479458426,1526042479458426,1526042479458426,1526042479475811,1526042479529377,1526042479541884
6804980864221,1526042524764591,1526042533828212,1526042533832804,1526042533843010,1526042533910082,1526042534478050,1526042535538335,1526042535542912,1526042535953495,1526042536218236,1526042538907568,1526042538924372,1526042538924837,1526042538938654,1526042539532584,1526042540233844,1526042541080644,1526042541187693,1526042541307924,1526042541673233,1526042542018331,1526042542490113,1526042545238585,1526042545246706,1526042545246706,1526042545246706,1526042545246706,1526042545246706,1526042545246706,1526042545246706,1526042545247435,1526042545247435,1526042545247435,1526042545247435,1526042545247435,1526042545252094,1526042545279363,1526042545282788
6805213887021,1526042591573995,1526042600505534,1526042600509580,1526042600520415,1526042600579708,1526042601663051,1526042602764277,1526042602769114,1526042603201753,1526042603484722,1526042606177534,1526042606192681,1526042606193125,1526042606206278,1526042606837549,1526042607370580,1526042608032621,1526042608126075,1526042608227984,1526042608541537,1526042608823212,1526042609300473,1526042612069180,1526042612077277,1526042612077277,1526042612077277,1526042612077277,1526042612077277,1526042612077277,1526042612077277,1526042612078112,1526042612078112,1526042612078112,1526042612078112,1526042612078112,1526042612094517,1526042612145132,1526042612148457
6805446911121,1526042657981223,1526042666708702,1526042666712116,1526042666722894,1526042666783325,1526042667628473,1526042668650674,1526042668655688,1526042669075741,1526042669277160,1526042671926486,1526042671942867,1526042671943264,1526042671956719,1526042672593906,1526042673230396,1526042674016716,1526042674121023,1526042674247928,1526042674571453,1526042674803103,1526042675285677,1526042677977308,1526042677984707,1526042677984707,1526042677984707,1526042677984707,1526042677984707,1526042677984707,1526042677984707,1526042677985466,1526042677985466,1526042677985466,1526042677985466,1526042677985466,1526042678011934,1526042678053929,1526042678057606
6805679937221,1526042723423254,1526042731538901,1526042731543546,1526042731553928,1526042731615594,1526042732749460,1526042733787578,1526042733791811,1526042734257191,1526042734515887,1526042737204953,1526042737218849,1526042737219199,1526042737235209,1526042737858406,1526042738330460,1526042738900391,1526042738987161,1526042739075679,1526042739394879,1526042739666501,1526042740082558,1526042742787418,1526042742795287,1526042742795287,1526042742795287,1526042742795287,1526042742795287,1526042742795287,1526042742795287,1526042742795981,1526042742795981,1526042742795981,1526042742795981,1526042742795981,1526042742812415,1526042742861055,1526042742873805
6805912985321,1526042787647386,1526042797026674,1526042797061767,1526042797065177,1526042797103964,1526042797922798,1526042799037380,1526042799042107,1526042799566858,1526042799846026,1526042802540058,1526042802560003,1526042802560382,1526042802578102,1526042803237435,1526042803773333,1526042804569475,1526042804676729,1526042804787698,1526042805123300,1526042805398464,1526042805922504,1526042808765012,1526042808775266,1526042808775266,1526042808775266,1526042808775266,1526042808775266,1526042808775266,1526042808775266,1526042808776103,1526042808776103,1526042808776103,1526042808776103,1526042808776103,1526042808796306,1526042808851490,1526042808868444
6806145979421,1526042854776823,1526042863771681,1526042863775787,1526042863786286,1526042863845544,1526042864708821,1526042865759214,1526042865763292,1526042866260584,1526042867030369,1526042869978574,1526042869992936,1526042869993213,1526042870010707,1526042870640006,1526042871124280,1526042871821997,1526042871916914,1526042872010625,1526042872285612,1526042872516678,1526042873021501,1526042875638107,1526042875644608,1526042875644608,1526042875644608,1526042875644608,1526042875644608,1526042875644608,1526042875644608,1526042875645334,1526042875645334,1526042875645334,1526042875645334,1526042875645334,1526042875662899,1526042875706821,1526042875720009
6806379004421,1526042921264070,1526042930411309,1526042930414566,1526042930426530,1526042930484691,1526042930978615,1526042931999515,1526042932006283,1526042932459101,1526042932754370,1526042936620862,1526042936636162,1526042936636424,1526042936650406,1526042937223433,1526042937643265,1526042938186350,1526042938273482,1526042938356014,1526042938621366,1526042938818490,1526042939289575,1526042941914919,1526042941922328,1526042941922328,1526042941922328,1526042941922328,1526042941922328,1526042941922328,1526042941922328,1526042941923200,1526042941923200,1526042941923200,1526042941923200,1526042941923200,1526042941939362,1526042941989296,1526042942014651
6806612026521,1526042988124734,1526042997458372,1526042997462737,1526042997473062,1526042997534226,1526042998619282,1526042999624117,1526042999628329,1526043000164656,1526043000411967,1526043004345815,1526043004359763,1526043004360045,1526043004373932,1526043004993381,1526043005516692,1526043006260553,1526043006360971,1526043006485528,1526043006773480,1526043007056215,1526043007388723,1526043009963421,1526043009970993,1526043009970993,1526043009970993,1526043009970993,1526043009970993,1526043009970993,1526043009970993,1526043009971706,1526043009971706,1526043009971706,1526043009971706,1526043009971706,1526043009989868,1526043010038182,1526043010051126
6806845055721,1526043055441020,1526043064627251,1526043064630847,1526043064634211,1526043064670482,1526043065461486,1526043066472990,1526043066477036,1526043066993620,1526043067265457,1526043071078954,1526043071093378,1526043071093636,1526043071106408,1526043071643040,1526043072089043,1526043072691581,1526043072771804,1526043072868900,1526043073151079,1526043073412707,1526043073801886,1526043076308625,1526043076314799,1526043076314799,1526043076314799,1526043076314799,1526043076314799,1526043076314799,1526043076314799,1526043076315648,1526043076315648,1526043076315648,1526043076315648,1526043076315648,1526043076410086,1526043076446753,1526043076461264
6807078072721,1526043123478329,1526043132302403,1526043132307113,1526043132318775,1526043132375591,1526043133455066,1526043134531097,1526043134535342,1526043134959633,1526043135235175,1526043138953307,1526043138967118,1526043138967544,1526043138981835,1526043139532253,1526043139865901,1526043140307521,1526043140367397,1526043140450629,1526043140727877,1526043140971280,1526043141350175,1526043143957899,1526043143966330,1526043143966330,1526043143966330,1526043143966330,1526043143966330,1526043143966330,1526043143966330,1526043143967229,1526043143967229,1526043143967229,1526043143967229,1526043143967229,1526043143982945,1526043144036056,1526043144052276
6807311095121,1526043192853866,1526043202225666,1526043202229681,1526043202233182,1526043202268829,1526043203724022,1526043204822570,1526043204826633,1526043205330310,1526043205617889,1526043209177709,1526043209192267,1526043209192640,1526043209210536,1526043210355341,1526043210568268,1526043210836735,1526043210871968,1526043210913027,1526043211172716,1526043211374292,1526043211702919,1526043214306782,1526043214316279,1526043214316279,1526043214316279,1526043214316279,1526043214316279,1526043214316279,1526043214316279,1526043214317305,1526043214317305,1526043214317305,1526043214317305,1526043214317305,1526043214331941,1526043214381610,1526043214396564
6807544125321,1526043260526671,1526043269580655,1526043269585652,1526043269595941,1526043269656745,1526043270752668,1526043271824332,1526043271827932,1526043272286427,1526043272536416,1526043276190983,1526043276204953,1526043276205228,1526043276218202,1526043276872912,1526043277215189,1526043277664719,1526043277731867,1526043277794806,1526043278061107,1526043278271517,1526043278736673,1526043281430378,1526043281438399,1526043281438399,1526043281438399,1526043281438399,1526043281438399,1526043281438399,1526043281438399,1526043281439235,1526043281439235,1526043281439235,1526043281439235,1526043281439235,1526043281456264,1526043281502255,1526043281516711
6807777142321,1526043329132639,1526043338362500,1526043338365758,1526043338375675,1526043338435328,1526043339540565,1526043340602586,1526043340607150,1526043341048797,1526043341289387,1526043345501641,1526043345515913,1526043345516174,1526043345529730,1526043346143081,1526043346600001,1526043347191055,1526043347263395,1526043347362393,1526043347650795,1526043347874372,1526043348331161,1526043351017833,1526043351027936,1526043351027936,1526043351027936,1526043351027936,1526043351027936,1526043351027936,1526043351027936,1526043351028775,1526043351028775,1526043351028775,1526043351028775,1526043351028775,1526043351045049,1526043351092084,1526043351096720
6808010166021,1526043397223251,1526043406471176,1526043406474738,1526043406485383,1526043406545542,1526043407630413,1526043408668422,1526043408673274,1526043409090398,1526043409306422,1526043413602521,1526043413618154,1526043413618492,1526043413632012,1526043414177423,1526043414511775,1526043414948496,1526043415003540,1526043415075959,1526043415340006,1526043415586838,1526043416029136,1526043418671904,1526043418680837,1526043418680837,1526043418680837,1526043418680837,1526043418680837,1526043418680837,1526043418680837,1526043418681619,1526043418681619,1526043418681619,1526043418681619,1526043418681619,1526043418697232,1526043418750224,1526043418767685
6808243193821,1526043463932408,1526043473106871,1526043473111115,1526043473114183,1526043473150499,1526043474232588,1526043475246531,1526043475251111,1526043475765347,1526043476034222,1526043479907671,1526043479925021,1526043479925350,1526043479938287,1526043480561881,1526043480976223,1526043481515355,1526043481585771,1526043481675122,1526043481944233,1526043482157488,1526043482513756,1526043485154353,1526043485163900,1526043485163900,1526043485163900,1526043485163900,1526043485163900,1526043485163900,1526043485163900,1526043485164614,1526043485164614,1526043485164614,1526043485164614,1526043485164614,1526043485180906,1526043485227977,1526043485231541
6808476210621,1526043531990760,1526043541189943,1526043541194240,1526043541197275,1526043541232478,1526043542011940,1526043543054005,1526043543058811,1526043543491756,1526043543768116,1526043547800115,1526043547813959,1526043547814302,1526043547828477,1526043548456719,1526043548921454,1526043549527565,1526043549603457,1526043549682672,1526043549978786,1526043550236971,1526043550670959,1526043553296242,1526043553305679,1526043553305679,1526043553305679,1526043553305679,1526043553305679,1526043553305679,1526043553305679,1526043553306448,1526043553306448,1526043553306448,1526043553306448,1526043553306448,1526043553324235,1526043553371303,1526043553385960
6808709234521,1526043599512155,1526043609157799,1526043609161319,1526043609164341,1526043609197314,1526043609980387,1526043611059675,1526043611064079,1526043611558539,1526043611847940,1526043615433559,1526043615449756,1526043615450194,1526043615465369,1526043616120224,1526043616596583,1526043617215742,1526043617304006,1526043617400887,1526043617704207,1526043617976978,1526043618466210,1526043621222019,1526043621232178,1526043621232178,1526043621232178,1526043621232178,1526043621232178,1526043621232178,1526043621232178,1526043621233116,1526043621233116,1526043621233116,1526043621233116,1526043621233116,1526043621254967,1526043621328000,1526043621411842
6808942257321,1526043667541425,1526043676674976,1526043676679627,1526043676689764,1526043676749552,1526043677550574,1526043678597773,1526043678602132,1526043679066497,1526043679317934,1526043682826972,1526043682842957,1526043682843373,1526043682856621,1526043683413554,1526043683926020,1526043684562575,1526043684635979,1526043684731892,1526043685060676,1526043685342949,1526043685815313,1526043688528574,1526043688535481,1526043688535481,1526043688535481,1526043688535481,1526043688535481,1526043688535481,1526043688535481,1526043688536273,1526043688536273,1526043688536273,1526043688536273,1526043688536273,1526043688553637,1526043688603184,1526043688626903
6809175284621,1526043733833613,1526043742561841,1526043742565542,1526043742643696,1526043742692828,1526043743531590,1526043744634859,1526043744639667,1526043745160348,1526043745424746,1526043748910284,1526043748925712,1526043748925961,1526043748933099,1526043749559509,1526043750058187,1526043750688433,1526043750765150,1526043750853131,1526043751179537,1526043751439352,1526043751919174,1526043754617343,1526043754628937,1526043754628937,1526043754628937,1526043754628937,1526043754628937,1526043754628937,1526043754628937,1526043754629596,1526043754629596,1526043754629596,1526043754629596,1526043754629596,1526043754712282,1526043754755355,1526043754835540
6809408303121,1526043799506853,1526043808693695,1526043808697739,1526043808707804,1526043808765403,1526043809638738,1526043810740082,1526043810744253,1526043811242726,1526043811444700,1526043814816722,1526043814832017,1526043814832325,1526043814845924,1526043815530405,1526043816027889,1526043816656349,1526043816733420,1526043816835705,1526043817154751,1526043817385184,1526043818132041,1526043820847247,1526043820856840,1526043820856840,1526043820856840,1526043820856840,1526043820856840,1526043820856840,1526043820856840,1526043820857548,1526043820857548,1526043820857548,1526043820857548,1526043820857548,1526043820874599,1526043820928529,1526043821020580
6809641334221,1526043865924751,1526043874715607,1526043874719876,1526043874729807,1526043874789283,1526043875652712,1526043876730883,1526043876735344,1526043877184281,1526043877447691,1526043880852663,1526043880867886,1526043880868156,1526043880939392,1526043881534179,1526043882032410,1526043882668842,1526043882756397,1526043882867973,1526043883194442,1526043883414551,1526043883877561,1526043886609869,1526043886619582,1526043886619582,1526043886619582,1526043886619582,1526043886619582,1526043886619582,1526043886619582,1526043886620300,1526043886620300,1526043886620300,1526043886620300,1526043886620300,1526043886636265,1526043886685338,1526043886768547
6809874350621,1526043930557216,1526043939688579,1526043939691750,1526043939704411,1526043939764900,1526043940590244,1526043941656926,1526043941661553,1526043942110348,1526043942322317,1526043945916766,1526043945932171,1526043945932473,1526043945944072,1526043946579723,1526043946828223,1526043947158268,1526043947204505,1526043947255576,1526043947526720,1526043947751929,1526043948521561,1526043951246709,1526043951256456,1526043951256456,1526043951256456,1526043951256456,1526043951256456,1526043951256456,1526043951256456,1526043951257282,1526043951257282,1526043951257282,1526043951257282,1526043951257282,1526043951273904,1526043951324892,1526043951338972
6810107372921,1526043997956272,1526044007045840,1526044007050166,1526044007087122,1526044007128077,1526044007896205,1526044009175284,1526044009182118,1526044009769029,1526044010014269,1526044014375812,1526044014400928,1526044014401199,1526044014481379,1526044015157011,1526044015630817,1526044016280014,1526044016370163,1526044016468155,1526044016761907,1526044016984562,1526044017741730,1526044020435155,1526044020446021,1526044020446021,1526044020446021,1526044020446021,1526044020446021,1526044020446021,1526044020446021,1526044020446820,1526044020446820,1526044020446820,1526044020446820,1526044020446820,1526044020556479,1526044020606320,1526044020695952
6810340396621,1526044066457701,1526044076352424,1526044076356562,1526044076369808,1526044076427891,1526044077305086,1526044078401046,1526044078407043,1526044078760277,1526044078973970,1526044082881226,1526044082895787,1526044082895995,1526044082909892,1526044083501001,1526044083984839,1526044084904798,1526044085019047,1526044085173536,1526044085524491,1526044085777159,1526044086212198,1526044088894382,1526044088904053,1526044088904053,1526044088904053,1526044088904053,1526044088904053,1526044088904053,1526044088904053,1526044088904689,1526044088904689,1526044088904689,1526044088904689,1526044088904689,1526044088921580,1526044088968920,1526044088983074
