#frames_original_timestamp,frames_read_started,frames_read,frames_pushed,frontend_frames_received,frontend_preintegration_computed,frontend_pyramid_created,frontend_tracking_ended,frontend_recall_ended,frontend_detection_cam0_ended,frontend_matching_ended,frontend_detection_cami_ended,frontend_filter_ended,frontend_keypoints_pushed,backend_keypoints_received,backend_observations_processed,backend_cumulative_linearization_ended,backend_cumulative_solver_ended,backend_cumulative_backsubstitution_ended,backend_cumulative_error_computed,backend_optimization_ended,backend_marginalization_ended,map_stamp_saved,lc_keyframe_indexed,lc_candidates_retrieved,lc_cumulative_initial_matching_ended,lc_cumulative_island_response_received,lc_cumulative_island_matching_ended,lc_cumulative_reprojection_ended,lc_cumulative_pose_estimation_ended,lc_candidates_validated,lc_loop_detection_finished,lc_loop_decision_received,lc_pgo_problem_built,lc_pgo_problem_solved,lc_pgo_poses_applied,lc_loop_closing_finished,backend_state_pushed,consumer_state_received
6805912985321,1676676985437224,1676676994678737,1676676994701748,1676676994712053,1676676994772626,1676676995865249,1676676996901340,1676676996905639,1676676997415306,1676676997699105,1676677000339041,1676677000354427,1676677000354729,1676677000367805,1676677000990817,1676677001506434,1676677002291534,1676677002391620,1676677002502545,1676677002785871,1676677003040697,1676677003455782,1676677006174805,1676677006182615,1676677006182615,1676677006182615,1676677006182615,1676677006182615,1676677006182615,1676677006182615,1676677006183382,1676677006183382,1676677006183382,1676677006183382,1676677006183382,1676677006188842,1676677006211412,1676677006215170
6806145979421,1676677050322770,1676677059280648,1676677059283698,1676677059286777,1676677059340494,1676677060241092,1676677061253936,1676677061258337,1676677061740279,1676677062051252,1676677065044763,1676677065059446,1676677065059943,1676677065075868,1676677065708644,1676677066225628,1676677066987810,1676677067090867,1676677067193809,1676677067556354,1676677067964496,1676677068406338,1676677071040356,1676677071048497,1676677071048497,1676677071048497,1676677071048497,1676677071048497,1676677071048497,1676677071048497,1676677071049170,1676677071049170,1676677071049170,1676677071049170,1676677071049170,1676677071055178,1676677071088579,1676677071109168
6806379004421,1676677116363079,1676677125526446,1676677125529919,1676677125541414,1676677125599737,1676677126718434,1676677127717639,1676677127721994,1676677128187412,1676677128456798,1676677132289394,1676677132305437,1676677132305692,1676677132321564,1676677132891373,1676677133304676,1676677133844127,1676677133915835,1676677133996343,1676677134267684,1676677134461994,1676677134865056,1676677137488090,1676677137495573,1676677137495573,1676677137495573,1676677137495573,1676677137495573,1676677137495573,1676677137495573,1676677137496241,1676677137496241,1676677137496241,1676677137496241,1676677137496241,1676677137512501,1676677137558171,1676677137578017
6806612026521,1676677183877197,1676677193085910,1676677193089561,1676677193093201,1676677193128126,1676677194153293,1676677195145921,1676677195150398,1676677195681917,1676677195993548,1676677199959757,1676677199973812,1676677199974125,1676677199988403,1676677200576453,1676677201179270,1676677202020945,1676677202145606,1676677202277368,1676677202630210,1676677203006610,1676677203407079,1676677206007725,1676677206015091,1676677206015091,1676677206015091,1676677206015091,1676677206015091,1676677206015091,1676677206015091,1676677206015754,1676677206015754,1676677206015754,1676677206015754,1676677206015754,1676677206040988,1676677206079622,1676677206099043
6806845055721,1676677252268588,1676677261516130,1676677261520584,1676677261531560,1676677261590724,1676677262295067,1676677263292059,1676677263296214,1676677263846256,1676677264130749,1676677267962803,1676677267978245,1676677267978507,1676677267992682,1676677268536287,1676677268975079,1676677269609739,1676677269696192,1676677269802093,1676677270090513,1676677270357023,1676677270765426,1676677273348067,1676677273355169,1676677273355169,1676677273355169,1676677273355169,1676677273355169,1676677273355169,1676677273355169,1676677273355906,1676677273355906,1676677273355906,1676677273355906,1676677273355906,1676677273372494,1676677273425015,1676677273441052
6807078072721,1676677320430284,1676677329223762,1676677329227843,1676677329230973,1676677329266399,1676677330054729,1676677331106200,1676677331110644,1676677331556549,1676677331839395,1676677335549645,1676677335564446,1676677335564744,1676677335577432,1676677336146819,1676677336486390,1676677336933080,1676677336990196,1676677337064156,1676677337330476,1676677337583348,1676677337985455,1676677340602804,1676677340611810,1676677340611810,1676677340611810,1676677340611810,1676677340611810,1676677340611810,1676677340611810,1676677340612533,1676677340612533,1676677340612533,1676677340612533,1676677340612533,1676677340628652,1676677340678025,1676677340778144
6807311095121,1676677386740118,1676677395881417,1676677395885500,1676677395896677,1676677395958240,1676677397053991,1676677398110729,1676677398115089,1676677398588104,1676677398873004,1676677402379637,1676677402394656,1676677402394980,1676677402408081,1676677403032624,1676677403254305,1676677403533443,1676677403579559,1676677403617710,1676677403887597,1676677404097800,1676677404628898,1676677407211368,1676677407219502,1676677407219502,1676677407219502,1676677407219502,1676677407219502,1676677407219502,1676677407219502,1676677407220121,1676677407220121,1676677407220121,1676677407220121,1676677407220121,1676677407224874,1676677407249556,1676677407264863
6807544125321,1676677452120763,1676677460996270,1676677461003104,1676677461012997,1676677461070729,1676677461918003,1676677462998276,1676677463004777,1676677463469143,1676677463738170,1676677467369103,1676677467384617,1676677467384815,1676677467399087,1676677468057542,1676677468391213,1676677468849797,1676677468916506,1676677468984973,1676677469252132,1676677469464954,1676677469893421,1676677472623680,1676677472632169,1676677472632169,1676677472632169,1676677472632169,1676677472632169,1676677472632169,1676677472632169,1676677472632854,1676677472632854,1676677472632854,1676677472632854,1676677472632854,1676677472649074,1676677472695256,1676677472780994
6807777142321,1676677520104014,1676677529599987,1676677529604005,1676677529613950,1676677529674568,1676677530240127,1676677531256993,1676677531261942,1676677531700167,1676677531970152,1676677536195789,1676677536210518,1676677536210933,1676677536215412,1676677536863779,1676677537318930,1676677537923651,1676677538022508,1676677538110134,1676677538390601,1676677538616437,1676677539071770,1676677541750224,1676677541759948,1676677541759948,1676677541759948,1676677541759948,1676677541759948,1676677541759948,1676677541759948,1676677541760647,1676677541760647,1676677541760647,1676677541760647,1676677541760647,1676677541778260,1676677541829195,1676677541843364
6808010166021,1676677588101747,1676677597258828,1676677597262040,1676677597265217,1676677597298867,1676677597991604,1676677599094757,1676677599099150,1676677599503228,1676677599765581,1676677604109327,1676677604123749,1676677604124092,1676677604128724,1676677604691482,1676677605040859,1676677605491604,1676677605552703,1676677605616958,1676677605910564,1676677606162717,1676677606581370,1676677609262201,1676677609272134,1676677609272134,1676677609272134,1676677609272134,1676677609272134,1676677609272134,1676677609272134,1676677609272760,1676677609272760,1676677609272760,1676677609272760,1676677609272760,1676677609289919,1676677609339823,1676677609424618
6808243193821,1676677655443873,1676677664658360,1676677664662644,1676677664675872,1676677664734640,1676677665209091,1676677666242435,1676677666246914,1676677666755838,1676677667024420,1676677670990093,1676677671008093,1676677671008430,1676677671023652,1676677671632210,1676677672020375,1676677672563604,1676677672649140,1676677672736170,1676677672975090,1676677673184914,1676677673576016,1676677676203361,1676677676212769,1676677676212769,1676677676212769,1676677676212769,1676677676212769,1676677676212769,1676677676212769,1676677676213392,1676677676213392,1676677676213392,1676677676213392,1676677676213392,1676677676219447,1676677676249900,1676677676304016
6808476210621,1676677721803293,1676677731073084,1676677731077136,1676677731080749,1676677731116203,1676677731655450,1676677732724632,1676677732729255,1676677733157673,1676677733427088,1676677737473380,1676677737487681,1676677737487980,1676677737501521,1676677738134161,1676677738591270,1676677739197949,1676677739288336,1676677739370608,1676677739648597,1676677739903250,1676677740409519,1676677743015545,1676677743025465,1676677743025465,1676677743025465,1676677743025465,1676677743025465,1676677743025465,1676677743025465,1676677743026164,1676677743026164,1676677743026164,1676677743026164,1676677743026164,1676677743043004,1676677743091887,1676677743096913
6808709234521,1676677789016676,1676677797806602,1676677797809771,1676677797819849,1676677797879944,1676677798992892,1676677800061873,1676677800066365,1676677800583051,1676677800865952,1676677804473115,1676677804489729,1676677804490069,1676677804503113,1676677805163695,1676677805640605,1676677806271425,1676677806350872,1676677806451079,1676677806763194,1676677807036899,1676677807536647,1676677810294830,1676677810305080,1676677810305080,1676677810305080,1676677810305080,1676677810305080,1676677810305080,1676677810305080,1676677810305832,1676677810305832,1676677810305832,1676677810305832,1676677810305832,1676677810323507,1676677810370763,1676677810385495
6808942257321,1676677855352454,1676677864550596,1676677864556224,1676677864566625,1676677864636989,1676677865043452,1676677866027694,1676677866031932,1676677866497123,1676677866764652,1676677870293578,1676677870309739,1676677870310041,1676677870316122,1676677871313946,1676677871812151,1676677872455057,1676677872542113,1676677872662049,1676677872969049,1676677873256492,1676677873790773,1676677876534376,1676677876544182,1676677876544182,1676677876544182,1676677876544182,1676677876544182,1676677876544182,1676677876544182,1676677876544919,1676677876544919,1676677876544919,1676677876544919,1676677876544919,1676677876560534,1676677876615599,1676677876635679
6809175284621,1676677921098649,1676677929884210,1676677929888779,1676677929899396,1676677929964041,1676677930911142,1676677932011798,1676677932017394,1676677932524193,1676677932804892,1676677936408713,1676677936424551,1676677936424853,1676677936438325,1676677937078141,1676677937597526,1676677938238406,1676677938319440,1676677938415878,1676677938716973,1676677938988545,1676677939498427,1676677942222924,1676677942231991,1676677942231991,1676677942231991,1676677942231991,1676677942231991,1676677942231991,1676677942231991,1676677942232795,1676677942232795,1676677942232795,1676677942232795,1676677942232795,1676677942237263,1676677942265721,1676677942281134
6809408303121,1676677986369031,1676677995568465,1676677996015475,1676677996018420,1676677996053688,1676677997126097,1676677998159635,1676677998164198,1676677998634651,1676677998916798,1676678002286272,1676678002301543,1676678002301896,1676678002307051,1676678002980768,1676678003542444,1676678004179504,1676678004259908,1676678004367992,1676678004676597,1676678004903257,1676678005455626,1676678008208201,1676678008217063,1676678008217063,1676678008217063,1676678008217063,1676678008217063,1676678008217063,1676678008217063,1676678008217625,1676678008217625,1676678008217625,1676678008217625,1676678008217625,1676678008222492,1676678008251826,1676678008269044
6809641334221,1676678053323933,1676678061719530,1676678061727118,1676678061737666,1676678061810422,1676678062649020,1676678063730828,1676678063735392,1676678064178661,1676678064438556,1676678067874581,1676678067889029,1676678067889295,1676678067904980,1676678068472057,1676678068965567,1676678069598047,1676678069678841,1676678069791728,1676678070110228,1676678070336394,1676678070947142,1676678073685415,1676678073694574,1676678073694574,1676678073694574,1676678073694574,1676678073694574,1676678073694574,1676678073694574,1676678073695231,1676678073695231,1676678073695231,1676678073695231,1676678073695231,1676678073713049,1676678073759932,1676678073775067
6809874350621,1676678118572171,1676678127686243,1676678127690653,1676678127701442,1676678127761316,1676678128595077,1676678129677808,1676678129682834,1676678130149929,1676678130395813,1676678133971689,1676678133988576,1676678133988821,1676678134009118,1676678134648416,1676678134901750,1676678135226653,1676678135276369,1676678135334680,1676678135624049,1676678135866508,1676678136462908,1676678139217992,1676678139227976,1676678139227976,1676678139227976,1676678139227976,1676678139227976,1676678139227976,1676678139227976,1676678139228641,1676678139228641,1676678139228641,1676678139228641,1676678139228641,1676678139233982,1676678139259415,1676678139263150
6810107372921,1676678184477226,1676678193453698,1676678193457976,1676678193468985,1676678193527648,1676678194365494,1676678195465878,1676678195470744,1676678195887869,1676678196127971,1676678199848920,1676678199864893,1676678199865165,1676678199879216,1676678200559344,1676678201034318,1676678201649159,1676678201732237,1676678201822095,1676678202134058,1676678202357186,1676678202949480,1676678205762237,1676678205772229,1676678205772229,1676678205772229,1676678205772229,1676678205772229,1676678205772229,1676678205772229,1676678205773065,1676678205773065,1676678205773065,1676678205773065,1676678205773065,1676678205790694,1676678205841419,1676678205855542
6810340396621,1676678251339043,1676678260465734,1676678260469296,1676678260480264,1676678260541224,1676678261395872,1676678262468221,1676678262473124,1676678262821916,1676678263008871,1676678266912196,1676678266927181,1676678266927516,1676678266941875,1676678267528312,1676678268038574,1676678268965686,1676678269080538,1676678269229827,1676678269555100,1676678269817724,1676678270390234,1676678273116021,1676678273125763,1676678273125763,1676678273125763,1676678273125763,1676678273125763,1676678273125763,1676678273125763,1676678273126550,1676678273126550,1676678273126550,1676678273126550,1676678273126550,1676678273142432,1676678273189880,1676678273236232
